From,To,Year,Weight
7901,8984,2012,1
7912,7157,2012,1
7914,6853,2012,1
12013,12016,2012,1
12016,12018,2012,1
6782,7360,2012,1
6782,7683,2012,1
6782,6788,2012,1
6782,6853,2012,1
6782,6904,2012,1
6782,7660,2012,1
7937,7934,2012,1
7943,9440,2012,1
7946,8963,2012,1
7948,8669,2012,1
7952,11791,2012,1
7954,11894,2012,1
10173,10176,2012,1
11567,11568,2012,1
11040,8206,2012,1
12064,12065,2012,1
7980,8202,2012,1
7987,6853,2012,1
7991,6781,2012,1
7994,7995,2012,1
11041,11042,2012,1
8006,7024,2012,1
12103,12105,2012,1
12105,12104,2012,1
12157,7392,2012,1
7088,6848,2012,1
7489,6852,2012,1
7490,9228,2012,1
8094,9447,2012,1
12202,12203,2012,1
12203,12200,2012,1
8112,7025,2012,1
12211,7546,2012,1
12218,12219,2012,1
8125,8126,2012,1
10913,10914,2012,1
8150,10647,2012,1
12247,6852,2012,1
12283,7382,2012,1
12264,10340,2012,1
8181,8182,2012,1
11604,11605,2012,1
12299,6856,2013,1
11618,11619,2013,1
11619,10756,2013,1
8277,8276,2013,1
10505,6792,2013,1
8208,8847,2013,1
8301,8300,2013,1
12410,6979,2013,1
12457,12458,2013,1
11635,10144,2013,1
11867,11868,2013,1
8377,8381,2013,1
12474,12475,2013,1
8381,8382,2013,1
8388,6792,2013,1
12492,6803,2013,1
8229,11324,2013,1
8230,6853,2013,1
12692,6960,2013,1
8430,8431,2013,1
12539,12540,2013,1
8464,8461,2013,1
8486,10569,2013,1
12583,7080,2013,1
8498,8499,2013,1
11058,11057,2013,1
8928,7030,2013,1
8524,6853,2013,1
8931,7064,2013,1
8538,8539,2013,1
8548,6830,2013,1
12656,7231,2013,1
7571,7572,2013,1
8567,7080,2013,1
8567,6827,2013,1
8567,7421,2013,1
12351,12352,2013,1
8196,6932,2013,1
12672,8431,2013,1
10987,10988,2013,1
8583,6905,2013,1
8598,8599,2013,1
8677,8676,2013,1
12779,9274,2013,1
12782,6800,2013,1
8695,8696,2013,1
12796,12797,2013,1
12292,7438,2013,1
12374,7157,2013,1
12839,7080,2013,1
8748,8749,2013,1
8749,8751,2013,1
8750,8748,2013,1
8202,10043,2013,1
8202,12443,2013,1
8202,11191,2013,1
8760,8756,2013,1
12858,6795,2013,1
11476,7680,2013,1
8830,8831,2013,1
8833,10343,2013,1
8877,6852,2013,1
6943,6944,2013,1
12416,7361,2013,1
8897,8833,2013,1
8918,12850,2013,1
12412,7601,2013,1
12573,7556,2013,1
8963,8135,2013,1
8973,7952,2013,1
8210,8210,2013,1
11057,9395,2013,1
9010,6985,2013,4
12429,6852,2013,1
9040,7460,2013,1
9045,9046,2013,1
9056,6848,2013,1
9069,7030,2013,1
9069,9070,2013,1
9099,6796,2013,1
9103,6933,2013,1
9108,9109,2013,1
12306,7218,2013,1
12443,6933,2013,1
9134,7033,2013,1
9146,6853,2013,1
9165,9164,2013,1
12704,12705,2013,1
6990,7255,2013,1
9182,6933,2013,1
7017,6849,2013,1
7678,6853,2013,1
9217,10689,2013,1
9217,10250,2013,1
8364,9754,2013,1
8364,8143,2013,1
9228,9595,2013,1
9240,6790,2013,1
9241,9242,2013,1
9270,6930,2013,1
9274,9275,2013,1
9274,11455,2013,1
9292,9292,2013,1
11357,6852,2013,1
9301,6933,2013,1
9305,7024,2013,1
9305,6952,2013,2
9307,8136,2013,1
9318,9316,2013,1
9326,9327,2013,1
7403,9941,2013,1
9341,9342,2013,1
11087,6930,2013,1
11410,11411,2013,1
9404,7376,2013,1
8394,6818,2013,1
9077,6818,2013,1
11611,11613,2013,1
9419,9420,2013,1
9423,9422,2013,1
9436,10802,2013,1
9440,6924,2013,1
9456,6853,2013,1
9458,7859,2013,1
9467,9468,2013,1
6999,8570,2013,1
9491,8313,2013,1
9494,9495,2013,1
9094,9091,2013,1
9515,9513,2013,1
11365,11365,2013,1
9536,6793,2013,1
9544,6853,2013,1
9555,9556,2013,1
9565,12569,2013,1
9787,7080,2013,1
9583,6970,2013,1
9583,12079,2013,1
9611,9612,2013,1
7064,7568,2013,1
7064,7157,2013,1
9619,7053,2013,1
9626,7392,2013,1
11162,11214,2013,1
9637,6853,2013,1
9649,7002,2013,1
7070,6827,2013,1
9660,6853,2013,1
9669,9670,2013,1
9673,9673,2013,1
9687,7033,2013,1
9695,7365,2013,1
10491,7080,2013,1
9703,6849,2013,1
9718,9719,2013,1
9742,9743,2013,1
9745,9746,2013,1
9751,9752,2013,1
9756,6853,2013,1
9759,7216,2013,1
11185,6853,2013,1
9771,7024,2013,1
9774,9774,2013,1
7092,7532,2013,1
9803,9804,2013,1
9804,6794,2013,1
9810,6853,2013,1
9811,7454,2013,1
11238,11240,2013,1
9838,7080,2013,1
9839,9840,2013,1
8467,8468,2013,1
9846,9847,2013,1
9851,6930,2013,1
10421,6891,2013,1
9858,9274,2013,1
9876,6906,2013,1
7108,7109,2013,1
7108,6853,2013,1
9883,9881,2013,1
9886,7157,2013,1
10523,10524,2013,1
9893,9893,2013,1
9897,9898,2013,1
9900,9901,2013,1
9903,9904,2013,1
9911,9912,2013,1
12576,12577,2013,1
9927,9928,2013,1
9937,9938,2013,1
9948,6901,2013,1
9951,7278,2013,1
9955,9956,2013,1
12582,7382,2013,1
9958,7980,2013,1
9958,6853,2013,1
10010,10009,2013,1
10022,10023,2013,1
10040,10041,2013,1
10045,12297,2013,1
10053,6904,2013,1
12610,12611,2013,1
10062,7764,2013,1
12065,7377,2013,1
10099,10100,2013,1
8514,8515,2013,1
10153,10155,2013,1
10155,10156,2013,1
10156,10157,2013,1
10157,10160,2013,1
10160,10161,2013,1
10161,10162,2013,1
10174,10175,2013,1
10176,10174,2013,1
10182,10183,2013,1
10185,7157,2013,1
12478,6960,2013,1
11257,7078,2013,1
10205,10203,2013,1
7165,7166,2013,1
10230,10231,2013,1
9206,9207,2013,1
10234,6849,2013,1
10240,6800,2013,1
10250,10251,2013,1
10263,10264,2013,1
10269,7201,2013,1
10285,6853,2013,1
10288,10613,2013,1
10308,10309,2013,1
10314,7022,2013,1
10357,10358,2013,1
10847,7532,2013,1
10605,8139,2013,1
10411,10412,2013,1
10412,10507,2013,1
9894,12529,2013,1
9894,6855,2013,1
10420,7033,2013,1
10424,7540,2013,1
10433,6853,2013,1
10462,6951,2013,1
10463,8366,2013,1
10620,10621,2013,1
10474,10475,2013,1
10481,6896,2013,1
10494,10495,2013,1
10504,8587,2013,1
10508,6795,2013,1
12675,6897,2013,1
10516,10517,2013,1
10522,10523,2013,1
10525,9124,2013,1
10540,10541,2013,1
10543,10544,2013,1
10564,6800,2013,1
9272,6970,2013,1
10581,10582,2013,1
10599,10600,2013,1
10617,10619,2013,1
11334,7345,2013,1
10662,10663,2013,1
10663,7328,2013,1
10664,7102,2013,1
10667,10668,2013,1
10673,6807,2013,1
12023,12024,2013,1
10720,10721,2013,1
12711,12712,2013,1
10757,10758,2013,1
10997,7078,2013,1
10772,6848,2013,1
10803,6850,2013,1
7263,7255,2013,1
10831,10832,2013,1
10833,10831,2013,1
10848,7024,2013,1
12620,9217,2013,1
10856,6991,2013,1
6781,6848,2013,1
6781,6785,2013,1
6781,6786,2013,1
6781,6787,2013,1
6781,6852,2013,2
6781,6853,2013,11
6781,7367,2013,1
6781,6793,2013,2
6781,7010,2013,1
6781,10766,2013,1
6781,7375,2013,1
6781,6804,2013,1
6781,6933,2013,1
6781,9625,2013,1
6781,7002,2013,2
6781,7522,2013,1
6781,6947,2013,1
6781,7078,2013,1
6781,9638,2013,1
6781,7345,2013,1
6781,6855,2013,1
6781,10028,2013,1
6781,7725,2013,1
6781,6895,2013,1
6781,7216,2013,1
6781,6897,2013,1
6781,7090,2013,1
6781,8115,2013,1
6781,7030,2013,2
6781,6781,2013,8
6782,8208,2013,1
6782,7548,2013,1
6782,6852,2013,2
6782,6853,2013,1
6782,8308,2013,1
6782,6826,2013,2
6782,10764,2013,1
6782,10421,2013,1
6783,6851,2013,1
6783,6853,2013,5
6783,7078,2013,1
6783,8202,2013,1
6783,10573,2013,1
6783,10030,2013,1
6783,6899,2013,1
6783,6933,2013,2
6783,7321,2013,1
6783,7002,2013,1
6783,7518,2013,1
6783,7135,2013,1
6784,6784,2013,3
6784,7201,2013,1
6784,6850,2013,1
6784,6804,2013,1
6784,6853,2013,1
6784,10657,2013,1
6784,6970,2013,1
6784,6924,2013,1
6784,10733,2013,1
6784,7646,2013,1
6785,7483,2013,1
6785,6814,2013,1
6785,8991,2013,1
6786,10081,2013,1
6786,6850,2013,1
6786,6852,2013,2
6786,6853,2013,3
6786,7078,2013,1
6786,10734,2013,1
6786,7714,2013,1
6786,7134,2013,1
6787,6849,2013,2
6787,6882,2013,1
6787,6804,2013,1
6787,7797,2013,1
6787,9943,2013,1
6787,6852,2013,1
6787,7402,2013,1
6787,6794,2013,1
6787,6814,2013,1
6787,6853,2013,3
6788,6848,2013,1
6788,6785,2013,1
6788,6788,2013,3
6788,6892,2013,1
6788,6855,2013,1
6788,7081,2013,1
6788,6988,2013,1
6788,9870,2013,1
6788,7134,2013,1
6788,6852,2013,1
6788,7002,2013,1
6788,10779,2013,1
6788,6782,2013,1
6789,6882,2013,1
6789,6852,2013,1
6789,6853,2013,1
6789,7078,2013,1
6789,7090,2013,1
6789,6798,2013,1
6789,7199,2013,1
6790,7587,2013,1
6790,6852,2013,3
6790,6853,2013,2
6790,6791,2013,1
6790,7080,2013,1
6790,9960,2013,1
6790,7212,2013,1
6790,7186,2013,1
6790,10193,2013,1
6790,7570,2013,1
6790,6804,2013,1
6790,8605,2013,1
6790,7679,2013,1
6791,6933,2013,1
6791,7477,2013,1
6791,6855,2013,1
6791,7068,2013,1
6791,7212,2013,1
6791,9311,2013,1
6792,7392,2013,1
6792,6945,2013,1
6792,7396,2013,1
6792,6853,2013,2
6792,6849,2013,1
6792,6800,2013,1
6792,6827,2013,1
6792,7261,2013,1
6793,6849,2013,1
6793,6850,2013,1
6793,6899,2013,1
6793,6852,2013,1
6793,6853,2013,3
6793,7353,2013,1
6793,6793,2013,1
6793,12090,2013,1
6794,10656,2013,1
6794,7716,2013,1
6794,6853,2013,2
6794,7441,2013,1
6794,8232,2013,1
6794,6792,2013,1
6794,6795,2013,1
6794,6798,2013,1
6794,6801,2013,1
6794,10035,2013,1
6794,6933,2013,1
6794,6904,2013,1
6794,6820,2013,1
6794,6794,2013,1
6794,8846,2013,1
6795,6848,2013,2
6795,6849,2013,1
6795,8771,2013,1
6795,6853,2013,6
6795,6790,2013,1
6795,6791,2013,1
6795,6793,2013,1
6795,6795,2013,2
6795,6796,2013,1
6795,9169,2013,1
6795,6804,2013,1
6795,7323,2013,1
6795,7452,2013,1
6795,10085,2013,1
6795,7266,2013,1
6795,7579,2013,1
6795,7653,2013,1
6795,7078,2013,1
6795,10728,2013,1
6795,8297,2013,1
6795,6830,2013,1
6795,7024,2013,1
6795,7080,2013,1
6795,6899,2013,1
6795,7156,2013,1
6795,9525,2013,1
6795,7433,2013,1
6795,6904,2013,1
6795,6970,2013,1
6796,7033,2013,1
6796,6811,2013,1
6796,6911,2013,1
6797,9905,2013,1
6797,6852,2013,2
6797,7766,2013,1
6798,6848,2013,1
6798,6993,2013,1
6798,10050,2013,1
6798,6899,2013,1
6798,6933,2013,2
6798,7080,2013,1
6798,6953,2013,1
6798,7483,2013,1
6798,7132,2013,1
6798,6798,2013,2
6798,6853,2013,2
6800,7488,2013,1
6800,6882,2013,1
6800,10563,2013,1
6800,6853,2013,1
6800,9927,2013,1
6800,6855,2013,1
6800,10412,2013,1
6800,10062,2013,1
6800,7157,2013,1
6800,6807,2013,1
6800,10046,2013,1
6800,6821,2013,1
6801,6952,2013,1
6801,7002,2013,1
6801,6852,2013,1
6801,6853,2013,1
6802,6800,2013,1
6802,6849,2013,1
6802,6802,2013,2
6802,10036,2013,1
6802,6853,2013,2
6802,12809,2013,1
6802,6852,2013,1
6802,7374,2013,1
6802,6815,2013,1
6804,6784,2013,1
6804,6785,2013,1
6804,6787,2013,1
6804,6852,2013,2
6804,6853,2013,5
6804,6882,2013,1
6804,6800,2013,2
6804,7377,2013,1
6804,6802,2013,1
6804,6848,2013,1
6804,6804,2013,2
6804,7382,2013,1
6804,7002,2013,1
6804,10076,2013,1
6804,7326,2013,1
6804,7711,2013,1
6804,7712,2013,1
6804,7877,2013,1
6804,7078,2013,1
6804,7081,2013,1
6804,10772,2013,1
6804,7345,2013,1
6804,6899,2013,2
6804,7157,2013,1
6804,7033,2013,1
6804,6970,2013,1
7278,9952,2013,1
7278,6821,2013,1
7278,6807,2013,1
6806,6848,2013,1
6806,7681,2013,1
6806,6882,2013,1
6806,10777,2013,1
6806,6853,2013,2
6806,6849,2013,1
6806,7145,2013,1
6806,6800,2013,3
6806,7090,2013,1
6806,6899,2013,2
6806,6806,2013,5
6806,10295,2013,1
6806,7305,2013,1
6806,7033,2013,1
6806,7002,2013,1
6806,8261,2013,1
6807,7392,2013,1
6807,9955,2013,1
6807,6852,2013,1
6807,6853,2013,3
6807,7239,2013,1
6807,6953,2013,1
6807,12813,2013,1
6807,7278,2013,1
6807,10845,2013,1
6807,7090,2013,1
6807,7571,2013,1
6807,10036,2013,1
6807,7157,2013,1
6807,6904,2013,1
6807,7548,2013,1
6807,7002,2013,1
6807,7771,2013,1
6807,7228,2013,1
6807,6970,2013,1
6807,7454,2013,1
6808,6849,2013,1
6808,6853,2013,1
6808,7157,2013,1
6808,6808,2013,1
6808,6924,2013,1
6808,10782,2013,1
6808,6933,2013,1
6809,8373,2013,1
6809,10723,2013,1
6809,6852,2013,1
6809,7718,2013,1
6809,6826,2013,1
6809,9931,2013,1
6809,6897,2013,1
6809,6899,2013,1
6809,6933,2013,1
6809,6904,2013,1
6809,6809,2013,1
6809,10235,2013,1
6809,7157,2013,1
6810,6816,2013,2
6810,6848,2013,1
6810,6852,2013,1
6810,6853,2013,1
6810,6823,2013,1
6810,10025,2013,1
6810,7818,2013,1
6810,6795,2013,1
6810,8271,2013,1
6810,6899,2013,1
6810,6803,2013,1
6810,6810,2013,1
6810,6794,2013,1
6810,10526,2013,1
6810,9637,2013,1
6814,6785,2013,1
6814,7090,2013,2
6814,7636,2013,1
6814,7157,2013,1
6814,7080,2013,1
6814,7546,2013,1
6814,6970,2013,1
6814,6853,2013,1
6815,6849,2013,2
6815,7218,2013,1
6815,9587,2013,1
6815,6853,2013,4
6815,10630,2013,1
6815,7049,2013,1
6815,9963,2013,1
6815,10156,2013,1
6815,6815,2013,1
6816,9672,2013,1
6817,6817,2013,1
6817,7708,2013,1
6817,6933,2013,1
6817,10287,2013,1
6818,10720,2013,1
6818,10040,2013,1
6818,6853,2013,1
6818,9077,2013,1
6818,6823,2013,1
6818,6952,2013,2
6818,6849,2013,1
6818,10031,2013,1
6818,6821,2013,1
6818,7423,2013,1
6819,6784,2013,1
6819,6849,2013,1
6819,6852,2013,1
6819,7877,2013,1
6819,10763,2013,1
6819,6848,2013,1
6819,7661,2013,1
6820,7137,2013,1
6820,6820,2013,2
6820,9926,2013,1
6820,7527,2013,1
6820,6924,2013,1
6820,7421,2013,1
6821,6852,2013,1
6821,6821,2013,1
6821,6790,2013,1
6821,12745,2013,1
6821,6826,2013,1
6821,7184,2013,1
6821,6804,2013,1
6821,6933,2013,1
6821,10774,2013,1
6821,7158,2013,1
6821,10730,2013,1
6821,6853,2013,2
6822,6848,2013,1
6822,6892,2013,1
6822,9939,2013,1
6822,6853,2013,1
6822,7766,2013,1
6822,6855,2013,2
6822,6953,2013,1
6822,7850,2013,1
6822,7260,2013,1
6822,10051,2013,1
6822,9565,2013,1
6823,7556,2013,1
6823,6853,2013,1
6823,6824,2013,1
6823,6852,2013,1
6823,10044,2013,1
6823,6781,2013,1
6824,6824,2013,1
6824,6953,2013,1
6824,6835,2013,1
6824,10638,2013,1
6825,6960,2013,1
6825,7090,2013,1
6825,6899,2013,1
6825,6852,2013,2
6825,7078,2013,1
6825,6825,2013,1
6825,7481,2013,1
6825,7002,2013,1
6825,6781,2013,1
6825,7102,2013,1
6825,9565,2013,1
6826,6982,2013,1
6826,6853,2013,1
6826,8102,2013,1
6826,7078,2013,1
6826,6824,2013,1
6826,8526,2013,1
6827,6848,2013,1
6827,9681,2013,1
6827,10531,2013,1
6827,6852,2013,2
6827,6933,2013,5
6827,6997,2013,1
6827,7080,2013,1
6827,8555,2013,1
6827,7157,2013,1
6828,6848,2013,1
6828,6961,2013,1
6828,6933,2013,1
6828,6853,2013,1
6828,10776,2013,1
6828,6800,2013,1
6828,7595,2013,1
6828,9631,2013,1
6829,6848,2013,1
6829,6849,2013,1
6829,6852,2013,1
6829,6853,2013,2
6829,6790,2013,1
6829,9638,2013,1
6829,6892,2013,1
6829,6956,2013,1
6829,6897,2013,1
6829,8114,2013,1
6829,7030,2013,1
6829,9433,2013,1
6829,7033,2013,1
6829,7546,2013,1
6829,12347,2013,1
6829,6821,2013,1
6830,9945,2013,1
6830,6947,2013,1
6835,6853,2013,1
6837,6853,2013,1
6837,6846,2013,1
6842,7080,2013,1
6842,7078,2013,1
6844,10037,2013,1
6845,6849,2013,1
6846,6956,2013,1
6846,7255,2013,1
6847,6853,2013,1
6848,6848,2013,4
6848,6784,2013,1
6848,12099,2013,1
6848,6853,2013,1
6848,7078,2013,2
6848,6791,2013,1
6848,7305,2013,1
6848,7595,2013,1
6848,6956,2013,1
6848,7053,2013,1
6848,7024,2013,1
6848,11104,2013,1
6848,7681,2013,1
6848,6868,2013,1
6848,7030,2013,1
6848,10360,2013,1
6848,11360,2013,1
6848,6849,2013,1
6848,7227,2013,1
6848,12412,2013,1
6848,9274,2013,1
6849,6849,2013,1
6849,6850,2013,3
6849,6899,2013,1
6849,6853,2013,1
6849,7369,2013,1
6849,7033,2013,1
6850,6899,2013,1
6850,10804,2013,1
6851,7218,2013,1
6851,8006,2013,1
6852,10048,2013,1
6852,6849,2013,1
6852,6852,2013,1
6852,6853,2013,6
6852,6790,2013,1
6852,7382,2013,1
6852,6794,2013,1
6852,10380,2013,1
6852,6799,2013,1
6852,7762,2013,1
6852,6933,2013,1
6852,6934,2013,1
6852,6899,2013,1
6852,7320,2013,1
6852,7066,2013,1
6852,8667,2013,1
6852,10042,2013,1
6852,6814,2013,1
6852,7778,2013,1
6852,7078,2013,1
6852,6824,2013,1
6852,7085,2013,1
6852,6994,2013,1
6852,6830,2013,1
6852,7080,2013,3
6852,9459,2013,1
6852,7030,2013,1
6852,8184,2013,1
6852,7033,2013,1
6852,6970,2013,1
6852,10301,2013,1
6852,8725,2013,1
6853,11137,2013,1
6853,6850,2013,1
6853,6853,2013,2
6853,6849,2013,1
6853,6792,2013,1
6853,7369,2013,1
6853,7051,2013,1
6853,10700,2013,1
6853,7569,2013,1
6853,9618,2013,1
6853,6830,2013,1
6853,10454,2013,1
6853,7639,2013,1
6853,7707,2013,1
6853,7711,2013,1
6853,7392,2013,1
6853,8814,2013,1
6853,7718,2013,1
6853,7334,2013,1
6853,8359,2013,1
6853,6824,2013,1
6853,7401,2013,1
6853,12837,2013,1
6853,7022,2013,1
6853,9597,2013,1
6853,6899,2013,3
6853,6837,2013,1
6853,7030,2013,1
6853,6904,2013,1
6853,10873,2013,1
6853,6970,2013,2
6853,9147,2013,1
6853,10237,2013,1
6855,6849,2013,1
6855,6956,2013,1
6855,7063,2013,1
6856,6849,2013,1
6856,6985,2013,1
6865,6853,2013,1
6866,7206,2013,1
6882,6920,2013,1
6882,6883,2013,1
10981,10980,2013,1
6886,7412,2013,1
6886,7085,2013,1
6890,11360,2013,1
6890,8833,2013,1
6890,7186,2013,1
6890,12082,2013,1
6892,6853,2013,2
6892,6933,2013,1
6892,6997,2013,1
6892,6970,2013,1
6892,9807,2013,1
6892,6892,2013,1
6892,7711,2013,1
6896,7002,2013,1
6896,7525,2013,1
6897,6929,2013,1
6899,7640,2013,1
6899,7218,2013,1
6899,6852,2013,1
6899,10030,2013,1
6899,7022,2013,1
6900,6853,2013,1
6901,6790,2013,1
6902,6790,2013,1
6904,6896,2013,1
6904,7218,2013,1
6904,6979,2013,1
6904,6852,2013,1
6904,6853,2013,1
6904,9638,2013,1
6904,11932,2013,1
6904,10700,2013,1
6906,7196,2013,1
6906,6972,2013,1
6906,12793,2013,1
6907,6908,2013,1
6910,7392,2013,1
6910,9620,2013,1
6911,6850,2013,1
6917,6918,2013,1
11015,11014,2013,1
7980,6792,2013,1
6924,7080,2013,1
6924,6925,2013,1
6924,6935,2013,1
6928,6960,2013,1
6930,6800,2013,1
6930,6817,2013,1
6930,12214,2013,1
6930,9850,2013,1
6930,12539,2013,1
6930,9631,2013,1
6932,6792,2013,1
6933,6852,2013,1
6933,7158,2013,1
6933,6790,2013,1
6933,7078,2013,1
6933,12356,2013,1
6933,10650,2013,1
6933,6933,2013,1
6933,12788,2013,1
6933,6855,2013,1
6933,6853,2013,1
11396,11398,2013,1
6942,6943,2013,1
6946,6837,2013,1
6947,6947,2013,1
6947,7438,2013,1
6952,9269,2013,1
6953,6824,2013,1
6953,6849,2013,1
6956,7059,2013,1
6956,6803,2013,1
6956,6933,2013,2
6956,7078,2013,1
6956,6855,2013,1
6956,6956,2013,1
6956,7085,2013,1
6957,6958,2013,1
6960,6961,2013,1
6960,7002,2013,1
6960,12803,2013,1
6960,6892,2013,1
6960,6970,2013,1
6961,9281,2013,1
6961,6852,2013,1
6961,7085,2013,1
6961,9790,2013,1
6962,7033,2013,1
6962,9637,2013,1
6962,9494,2013,1
6962,8389,2013,1
6970,7080,2013,1
6970,12482,2013,1
6970,6853,2013,1
6970,7711,2013,1
12767,12768,2013,1
6972,8923,2013,1
6975,7024,2013,1
6975,9191,2013,1
12768,12769,2013,1
6982,7651,2013,1
6987,6788,2013,1
6993,6852,2013,1
6993,7134,2013,1
6995,7601,2013,1
6995,10459,2013,1
7000,7001,2013,1
7002,7002,2013,1
7002,6852,2013,1
7002,7654,2013,1
7007,7006,2013,1
7010,7157,2013,1
7016,7080,2013,2
7016,7035,2013,1
7016,6853,2013,2
7016,7382,2013,2
7016,7078,2013,1
11113,11112,2013,1
7022,7165,2013,1
7023,7022,2013,1
7024,8945,2013,1
7024,8818,2013,1
7024,6853,2013,1
7024,7287,2013,1
7024,10298,2013,1
7024,8799,2013,1
7025,9577,2013,1
7030,9140,2013,1
7031,7032,2013,1
7033,9627,2013,1
7035,7080,2013,1
7042,7080,2013,1
7042,9146,2013,1
7042,8877,2013,2
7042,9246,2013,1
11141,7747,2013,1
7053,7080,2013,1
7053,11084,2013,1
7053,7053,2013,1
7055,9217,2013,1
7055,6796,2013,1
7060,6886,2013,1
11158,11159,2013,1
7068,7091,2013,1
7068,9187,2013,1
7068,6852,2013,1
7068,6853,2013,1
7072,7488,2013,1
7073,7747,2013,1
8006,11606,2013,1
7078,10672,2013,1
7078,6970,2013,3
7078,10996,2013,1
7078,6853,2013,1
7078,8229,2013,1
7080,7080,2013,1
7080,7209,2013,1
7080,7170,2013,1
7080,6852,2013,1
7080,6853,2013,2
7083,7084,2013,1
7084,7085,2013,1
11182,6953,2013,1
7089,7087,2013,1
7090,10561,2013,1
7090,6866,2013,1
7090,6886,2013,1
7090,12023,2013,1
7090,7080,2013,1
7090,7546,2013,1
7090,7426,2013,1
7091,6945,2013,1
8476,6956,2013,1
11423,8587,2013,1
7102,7102,2013,1
7104,7465,2013,1
7126,7127,2013,1
7128,7024,2013,1
7128,9917,2013,1
7128,7078,2013,1
11227,11228,2013,1
8698,8695,2013,1
7134,12092,2013,1
7134,7134,2013,1
7135,7135,2013,1
7137,7080,2013,1
12795,12796,2013,1
7142,7561,2013,1
7142,7195,2013,1
7143,7440,2013,1
7143,6853,2013,1
7144,6790,2013,1
7145,10454,2013,1
11249,10700,2013,1
7156,7156,2013,2
7157,12429,2013,1
7158,11922,2013,1
7158,6853,2013,1
7161,6794,2013,1
7162,7328,2013,1
7166,7002,2013,1
12117,6853,2013,1
11270,11271,2013,1
11273,11270,2013,1
12119,6806,2013,1
7184,7186,2013,1
7192,7458,2013,1
7194,7142,2013,1
7201,6934,2013,1
7205,7404,2013,1
7210,6852,2013,1
7210,6853,2013,1
7212,7394,2013,1
7213,7259,2013,1
7217,6810,2013,1
7218,12307,2013,1
7220,6960,2013,1
7222,7223,2013,1
7223,7224,2013,1
7229,7230,2013,1
7237,7238,2013,1
7241,7237,2013,1
7253,7157,2013,1
7253,12790,2013,1
7254,7256,2013,1
7255,7394,2013,1
7255,9578,2013,1
7255,7516,2013,1
7255,7437,2013,1
7255,7678,2013,1
11835,7216,2013,1
7273,8947,2013,1
7273,7157,2013,1
7273,6855,2013,1
7273,6970,2013,1
7273,7404,2013,1
7273,7818,2013,1
7280,7255,2013,1
7284,8698,2013,1
11455,11456,2013,1
11389,9852,2013,1
11392,7681,2013,1
7298,8091,2013,1
7299,7300,2013,1
11398,11399,2013,1
7305,7024,2013,1
7314,7315,2013,1
12432,12433,2013,1
11425,11426,2013,1
7332,12109,2013,1
7334,7335,2013,1
7337,7338,2013,1
7338,7339,2013,1
7342,7343,2013,1
7345,7002,2013,1
7345,12844,2013,1
7345,7078,2013,1
7345,9935,2013,1
7356,7356,2013,1
7357,7358,2013,1
7365,9418,2013,1
7367,7367,2013,1
7370,6928,2013,1
7374,7401,2013,1
7377,12066,2013,1
8739,9056,2013,1
7380,7378,2013,1
7381,7380,2013,1
7382,7137,2013,1
7386,10819,2013,1
7390,7391,2013,1
7392,7874,2013,1
12794,12795,2013,1
7394,12858,2013,1
7401,6805,2013,1
11503,8389,2013,1
7409,7410,2013,1
7411,9565,2013,1
7420,7421,2013,1
7421,6904,2013,1
7421,6848,2013,1
7424,7422,2013,1
12843,6848,2013,1
10113,11808,2013,1
7436,7664,2013,1
7438,6790,2013,1
7441,7080,2013,1
7441,10432,2013,1
7441,10757,2013,1
7444,6930,2013,1
7448,6852,2013,1
7448,10214,2013,1
7449,7450,2013,1
7387,6846,2013,1
7460,9045,2013,1
7460,6853,2013,1
8071,8072,2013,1
7472,8059,2013,1
7472,8861,2013,1
7475,6960,2013,1
8756,8757,2013,1
7485,6792,2013,1
7486,7487,2013,1
7489,9852,2013,1
7490,7024,2013,1
7490,11854,2013,1
7502,7518,2013,1
7502,7501,2013,1
7502,7502,2013,2
11605,6851,2013,1
11609,7361,2013,1
7514,7515,2013,1
11615,11611,2013,1
10128,6804,2013,1
7523,7002,2013,1
7529,6853,2013,1
7535,7539,2013,1
8766,8078,2013,1
7543,7793,2013,1
7543,11117,2013,1
7548,10519,2013,1
7549,7157,2013,1
7550,12699,2013,1
7555,7207,2013,1
11662,11663,2013,1
11709,6855,2013,1
7581,7170,2013,1
7585,7584,2013,1
7596,7597,2013,1
7604,7605,2013,1
7361,10813,2013,1
7625,7080,2013,1
7625,10272,2013,1
7632,6789,2013,1
7633,7634,2013,1
7635,6817,2013,1
7635,7483,2013,1
7635,8766,2013,1
7635,7011,2013,1
7658,6795,2013,1
7659,7145,2013,1
7659,7367,2013,1
7663,7436,2013,1
7672,7673,2013,1
7686,7022,2013,1
7690,12618,2013,1
6803,6848,2013,1
6803,6852,2013,1
6803,6853,2013,1
6803,9948,2013,1
6803,7371,2013,1
6803,10768,2013,1
6803,6899,2013,1
6803,6933,2013,1
6803,10404,2013,1
6803,6970,2013,2
6803,7644,2013,1
6803,7389,2013,1
7702,6853,2013,1
11168,6904,2013,1
7721,7722,2013,1
7723,11908,2013,1
7727,7728,2013,1
7727,8867,2013,1
7747,9352,2013,1
7751,7286,2013,2
12124,12125,2013,1
7766,6849,2013,1
11866,11867,2013,1
7778,7157,2013,1
11875,7064,2013,1
7783,7053,2013,1
7787,6897,2013,1
7797,7678,2013,1
11894,11893,2013,1
7799,10610,2013,1
